peak_id	chrom	peak_start	peak_end	peak_midpoint	geneid	gene_symbol	gene_locus_start	gene_locus_end	nearest_tss	dist_to_tss	nearest_tss_gene	nearest_tss_gene_strand
5605	chr10	133477977	133478977	133478477	55844	PPP2R2D	133428973	133750747	133622535	144057	399827	-
5706	chr10	133454081	133455081	133454581	55844	PPP2R2D	133428973	133750747	133622535	167953	399827	-
5146	chr10	133487099	133488099	133487599	55844	PPP2R2D	133428973	133750747	133622535	134935	399827	-
5158	chr10	60060261	60061261	60060761	55847	CISD1	60035800	60068721	60042704	18056	55847	+
5341	chr10	6443134	6444134	6443634	5588	PRKCQ	6411610	6557193	6557280	113645	5588	-
5533	chr10	53091238	53092238	53091738	5592	PRKG1	52792590	53146794	53059332	32405	693190	+
5610	chr10	53906301	53907301	53906801	5592	PRKG1	53632990	53940332	53806623	100177	5592	+
5619	chr10	49513798	49514798	49514298	5599	MAPK8	49498704	49562165	49514785	-486	5599	+
5154	chr10	49498914	49499914	49499414	5599	MAPK8	49498704	49562165	49514785	-15370	5599	+
5804	chr10	115938281	115939281	115938781	56165	TDRD1	115936697	115939039	115939028	-246	56165	+
5894	chr10	24122713	24123713	24123213	56243	KIAA1217	23855937	24240697	23983674	139538	56243	+
4972	chr10	24496368	24497368	24496868	56243	KIAA1217	24240698	24512921	24497719	-850	56243	+
5861	chr10	24107267	24108267	24107767	56243	KIAA1217	23855937	24240697	23983674	124092	56243	+
5666	chr10	24782802	24783802	24783302	56243	KIAA1217	24747027	24793404	24755459	27842	56243	+
5843	chr10	24907000	24908000	24907500	56243	KIAA1217	24793405	24921278	24911763	4262	57584	-
5703	chr10	24315722	24316722	24316222	56243	KIAA1217	24240698	24512921	24497719	-181496	56243	+
5947	chr10	24758637	24759637	24759137	56243	KIAA1217	24747027	24793404	24755459	3677	56243	+
5936	chr10	24268623	24269623	24269123	56243	KIAA1217	24240698	24512921	24497719	-228595	56243	+
5860	chr10	24777248	24778248	24777748	56243	KIAA1217	24747027	24793404	24755459	22288	56243	+
5564	chr10	23952666	23953666	23953166	56243	KIAA1217	23855937	24240697	23983674	-30507	56243	+
5342	chr10	35081059	35082059	35081559	56288	PARD3	34994655	35233546	35104253	22693	56288	-
5199	chr10	34970536	34971536	34971036	56288	PARD3	34845737	34994654	34885385	-85650	56288	-
5498	chr10	35010981	35011981	35011481	56288	PARD3	34994655	35233546	35104253	92771	56288	-
4979	chr10	34716005	34717005	34716505	56288	PARD3	34694422	34760873	34715659	-845	56288	-
5739	chr10	34304661	34305661	34305161	56288	PARD3	34148595	34694421	34061608	-243552	100505583	-
5960	chr10	34506176	34507176	34506676	56288	PARD3	34148595	34694421	34673182	166505	56288	-
5383	chr10	35005552	35006552	35006052	56288	PARD3	34994655	35233546	35104253	98200	56288	-
5775	chr10	34233848	34234848	34234348	56288	PARD3	34148595	34694421	34061608	-172739	100505583	-
5047	chr10	69579272	69580272	69579772	56521	DNAJC12	69526944	69621182	69597937	18164	56521	-
5202	chr10	69547992	69548992	69548492	56521	DNAJC12	69526944	69621182	69597937	49444	56521	-
5950	chr10	69594952	69595952	69595452	56521	DNAJC12	69526944	69621182	69597937	2484	56521	-
4991	chr10	73627677	73628677	73628177	5660	PSAP	73596443	73667601	73621146	7030	119504	+
5845	chr10	73640165	73641165	73640665	5660	PSAP	73596443	73667601	73621146	19518	119504	+
5951	chr10	73599548	73600548	73600048	5660	PSAP	73596443	73667601	73611082	11033	5660	-
5496	chr10	104163252	104164252	104163752	5662	PSD	104160397	104167163	104169041	5288	5662	-
5898	chr10	51932056	51933056	51932556	56624	ASAH2	51923129	52195559	52008370	75813	56624	-
5140	chr10	52120555	52121555	52121055	56624	ASAH2	51923129	52195559	52104105	-16949	259230	-
5763	chr10	127524912	127525912	127525412	56647	BCCIP	127511971	127527766	127512103	13308	56647	+
5120	chr10	102749002	102750002	102749502	56652	C10orf2	102747283	102752128	102747292	2209	56652	+
5868	chr10	98356095	98357095	98356595	56889	TM9SF3	98329814	98369904	98346809	-9785	56889	-
5530	chr10	25174941	25175941	25175441	56952	PRTFDC1	25127066	25273282	25241533	66091	56952	-
5446	chr10	12541950	12542950	12542450	57118	CAMK1D	12314864	12717643	12620751	-78300	100616151	+
5401	chr10	12647465	12648465	12647965	57118	CAMK1D	12314864	12717643	12620751	27213	100616151	+
5512	chr10	12644841	12645841	12645341	57118	CAMK1D	12314864	12717643	12620751	24589	100616151	+
5486	chr10	12691779	12692779	12692279	57118	CAMK1D	12314864	12717643	12620751	71527	100616151	+
5356	chr10	80922248	80923248	80922748	57178	ZMIZ1	80864116	80951431	80899438	23309	57178	+
5417	chr10	81023504	81025458	81024481	57178	ZMIZ1	81020182	81072078	81036937	-12455	57178	+
5850	chr10	81019268	81020268	81019768	57178	ZMIZ1	80951432	81020181	81003424	16343	57178	+
5600	chr10	80909617	80910617	80910117	57178	ZMIZ1	80864116	80951431	80899438	10678	57178	+
4886	chr10	80888028	80889028	80888528	57178	ZMIZ1	80864116	80951431	80899438	-10909	57178	+
5465	chr10	81013877	81014877	81014377	57178	ZMIZ1	80951432	81020181	81003424	10952	57178	+
4905	chr10	80917921	80918921	80918421	57178	ZMIZ1	80864116	80951431	80899438	18982	57178	+
5449	chr10	80853317	80854317	80853817	57178	ZMIZ1	80828665	80864115	80828791	25025	57178	+
4970	chr10	80999404	81000404	80999904	57178	ZMIZ1	80951432	81020181	81003424	-3519	57178	+
5791	chr10	80970655	80971655	80971155	57178	ZMIZ1	80951432	81020181	81003424	-32268	57178	+
5416	chr10	80997927	80998927	80998427	57178	ZMIZ1	80951432	81020181	81003424	-4996	57178	+
5820	chr10	80864538	80865538	80865038	57178	ZMIZ1	80864116	80951431	80899438	-34399	57178	+
5879	chr10	81011121	81012121	81011621	57178	ZMIZ1	80951432	81020181	81003424	8196	57178	+
5436	chr10	38032616	38033616	38033116	57209	ZNF248	37780636	38146749	38084103	50986	100419868	-
5278	chr10	89938252	89939252	89938752	5728	PTEN	89600557	89964237	89623194	315557	5728	+
5453	chr10	89822008	89823008	89822508	5728	PTEN	89600557	89964237	89623194	199313	5728	+
5087	chr10	25673260	25674260	25673760	57512	GPR158	25673716	26053071	25465205	-208554	100128811	-
5201	chr10	25623044	25624044	25623544	57512	GPR158	25407750	25673715	25465205	-158338	100128811	-
5678	chr10	25782204	25783204	25782704	57512	GPR158	25673716	26053071	25883141	-100436	57512	+
5428	chr10	25617123	25618123	25617623	57512	GPR158	25407750	25673715	25465205	-152417	100128811	-
5557	chr10	30179067	30180067	30179567	57608	KIAA1462	30165034	30320501	30025864	-153702	6840	-
5437	chr10	30246377	30247377	30246877	57608	KIAA1462	30165034	30320501	30348488	101610	57608	-
5044	chr10	113813456	113814456	113813956	57678	GPAM	113390130	113943497	113943468	129511	57678	-
5448	chr10	113907692	113908692	113908192	57678	GPAM	113390130	113943497	113943468	35275	57678	-
5730	chr10	118653188	118654188	118653688	57698	KIAA1598	118628957	118690938	118609716	-43971	259217	-
5876	chr10	116578877	116579877	116579377	57700	FAM160B1	116554762	116639727	116581502	-2124	57700	+
5735	chr10	50212927	50213927	50213427	57705	WDFY4	50145628	50235786	50193632	-19794	100422895	-
4936	chr10	50022534	50023534	50023034	57705	WDFY4	49952151	50066531	50010782	12251	57705	+
5761	chr10	50019612	50020612	50020112	57705	WDFY4	49952151	50066531	50010782	9329	57705	+
5485	chr10	7275251	7276251	7275751	57713	SFMBT2	7036772	7452377	7451303	175551	57713	-
5692	chr10	7305926	7306926	7306426	57713	SFMBT2	7036772	7452377	7451303	144876	57713	-
5117	chr10	102730609	102731609	102731109	57715	SEMA4G	102730783	102739664	102732285	-1175	57715	+
5089	chr10	129712614	129713614	129713114	5791	PTPRE	129698269	129745434	129705324	7789	5791	+
5768	chr10	129807371	129808371	129807871	5791	PTPRE	129790967	129821101	129796389	11481	5791	+
5890	chr10	129804919	129805919	129805419	5791	PTPRE	129790967	129821101	129796389	9029	5791	+
4954	chr10	129706644	129707644	129707144	5791	PTPRE	129698269	129745434	129705324	1819	5791	+
5068	chr10	129726082	129727082	129726582	5791	PTPRE	129698269	129745434	129705324	21257	5791	+
5382	chr10	129743375	129744375	129743875	5791	PTPRE	129698269	129745434	129705324	38550	5791	+
4942	chr10	129721024	129722024	129721524	5791	PTPRE	129698269	129745434	129705324	16199	5791	+
5127	chr10	49726569	49727569	49727069	58504	ARHGAP22	49680626	49757415	49701692	-25376	58504	-
4855	chr10	95330442	95331442	95330942	5950	RBP4	95308692	95366669	95326421	4520	338557	+
5083	chr10	43577225	43578225	43577725	5979	RET	43425236	43603225	43572516	5208	5979	+
5051	chr10	43539749	43540749	43540249	5979	RET	43425236	43603225	43572516	-32266	5979	+
4960	chr10	43533124	43534124	43533624	5979	RET	43425236	43603225	43572516	-38891	5979	+
5198	chr10	43476577	43477577	43477077	5979	RET	43425236	43603225	43493010	-15932	100847014	+
5264	chr10	43581484	43582484	43581984	5979	RET	43425236	43603225	43572516	9467	5979	+
5112	chr10	43563786	43564786	43564286	5979	RET	43425236	43603225	43572516	-8229	5979	+
4836	chr10	43521531	43522531	43522031	5979	RET	43425236	43603225	43493010	29020	100847014	+
4967	chr10	43555619	43556619	43556119	5979	RET	43425236	43603225	43572516	-16396	5979	+
5680	chr10	121282788	121283788	121283288	6001	RGS10	121127080	121291503	121286961	3672	6001	-
4910	chr10	121301932	121302932	121302432	6001	RGS10	121299135	121327624	121302222	-209	6001	-
5683	chr10	121228505	121229505	121229005	6001	RGS10	121127080	121291503	121286961	57955	6001	-
5351	chr10	100710235	100711235	100710735	60495	HPSE2	100601163	101042237	100995632	284896	60495	-
5275	chr10	100726929	100727929	100727429	60495	HPSE2	100601163	101042237	100995632	268202	60495	-
5337	chr10	100766968	100767968	100767468	60495	HPSE2	100601163	101042237	100995632	228163	60495	-
5753	chr10	80095070	80096070	80095570	6229	RPS24	79794314	80311010	80027084	68485	414243	+
5003	chr10	80015661	80016661	80016161	6229	RPS24	79794314	80311010	80008381	7779	100132987	+
5329	chr10	79945090	79946090	79945590	6229	RPS24	79794314	80311010	80008381	-62790	100132987	+
5756	chr10	80159491	80160491	80159991	6229	RPS24	79794314	80311010	80027084	132906	414243	+
5076	chr10	80061480	80062480	80061980	6229	RPS24	79794314	80311010	80027084	34895	414243	+
5366	chr10	80274365	80275365	80274865	6229	RPS24	79794314	80311010	80027084	247780	414243	+
5295	chr10	80218892	80219892	80219392	6229	RPS24	79794314	80311010	80027084	192307	414243	+
5737	chr10	79908564	79909564	79909064	6229	RPS24	79794314	80311010	80008381	-99316	100132987	+
5280	chr10	44740116	44741116	44740616	6387	CXCL12	44512435	45143653	44788197	-47580	100130539	+
4965	chr10	44987819	44988819	44988319	6387	CXCL12	44512435	45143653	44880545	-107773	6387	-
4846	chr10	44668683	44669683	44669183	6387	CXCL12	44512435	45143653	44788197	-119013	100130539	+
5153	chr10	44754221	44755221	44754721	6387	CXCL12	44512435	45143653	44788197	-33475	100130539	+
5313	chr10	45135943	45136943	45136443	6387	CXCL12	44512435	45143653	44880545	-255897	6387	-
5028	chr10	45137177	45138177	45137677	6387	CXCL12	44512435	45143653	44880545	-257131	6387	-
4885	chr10	44731994	44732994	44732494	6387	CXCL12	44512435	45143653	44788197	-55702	100130539	+
5779	chr10	120024364	120025364	120024864	63877	FAM204A	119954086	120228500	120101839	76974	63877	-
5043	chr10	120044976	120045976	120045476	63877	FAM204A	119954086	120228500	120101839	56362	63877	-
5924	chr10	120140920	120141920	120141420	63877	FAM204A	119954086	120228500	120101839	-39580	63877	-
5473	chr10	73397545	73398545	73398045	64072	CDH23	73281146	73438974	73472360	-74314	64072	+
5483	chr10	73362655	73363655	73363155	64072	CDH23	73281146	73438974	73472360	-109204	64072	+
5561	chr10	73195353	73196353	73195853	64072	CDH23	73119609	73281145	73199583	-3729	64072	+
4892	chr10	73272326	73273326	73272826	64072	CDH23	73119609	73281145	73199583	73242	64072	+
5272	chr10	126348870	126349870	126349370	64077	LHPP	126222091	126363350	126293769	55600	64077	+
5769	chr10	126315429	126316429	126315929	64077	LHPP	126222091	126363350	126293769	22159	64077	+
5920	chr10	126313993	126314993	126314493	64077	LHPP	126222091	126363350	126293769	20723	64077	+
5276	chr10	126353843	126354843	126354343	64077	LHPP	126222091	126363350	126293769	60573	64077	+
5085	chr10	22159356	22160356	22159856	64215	DNAJC1	22127611	22448974	22292650	132793	64215	-
5752	chr10	22402951	22403951	22403451	64215	DNAJC1	22127611	22448974	22498912	95460	340900	-
5599	chr10	22406724	22407724	22407224	64215	DNAJC1	22127611	22448974	22498912	91687	340900	-
5147	chr10	22291529	22292529	22292029	64215	DNAJC1	22127611	22448974	22292650	620	64215	-
5717	chr10	1474024	1475024	1474524	642394	ADARB2-AS1	1407579	1674271	1568824	-94299	642394	+
5109	chr10	1502416	1503416	1502916	642394	ADARB2-AS1	1407579	1674271	1568824	-65907	642394	+
5333	chr10	81772941	81773941	81773441	6441	SFTPD	81694398	81773643	81708861	-64579	6441	-
5301	chr10	114244859	114245859	114245359	64429	ZDHHC6	114207032	114408989	114207306	-38052	64429	-
5407	chr10	114249965	114250965	114250465	64429	ZDHHC6	114207032	114408989	114207306	-43158	64429	-
5495	chr10	103450693	103451693	103451193	6468	FBXW4	103401417	103495285	103454743	3549	6468	-
5511	chr10	22481431	22482431	22481931	648	BMI1	22448975	22607652	22498912	16980	340900	-
5613	chr10	55716877	55717877	55717377	65217	PCDH15	55546257	56974377	56424050	706672	65217	-
5967	chr10	47153879	47154879	47154379	653145	ANXA8	47153980	47208797	47151400	-2978	643650	-
5969	chr10	48274652	48275652	48275152	653145	ANXA8	48220552	48305156	48260620	14531	653145	+
5392	chr10	52528122	52529122	52528622	653308	ASAH2B	52441723	52572571	52499695	28926	653308	+
5858	chr10	81486076	81487076	81486576	653509	SFTPA1	81372114	81519082	81442730	43845	650623	+
5835	chr10	88515067	88516067	88515567	657	BMPR1A	88497440	88599758	88516395	-827	657	+
5574	chr10	88639567	88640567	88640067	657	BMPR1A	88599759	88700273	88717425	77357	79812	-
5009	chr10	119023834	119024834	119024334	6571	SLC18A2	118949265	119067826	119000583	23750	6571	+
5881	chr10	98853396	98854396	98853896	6585	SLIT1	98843363	98988052	98862512	-8615	100505540	+
5184	chr10	88721074	88722074	88721574	6623	SNCG	88717857	88723237	88718287	3286	6623	+
4837	chr10	30100783	30101783	30101283	6840	SVIL	30025298	30165033	30025864	-75418	6840	-
5308	chr10	29753286	29754286	29753786	6840	SVIL	29741975	29854665	29785447	31660	6840	-
5277	chr10	30097362	30098362	30097862	6840	SVIL	30025298	30165033	30025864	-71997	6840	-
5046	chr10	30151612	30152612	30152112	6840	SVIL	30025298	30165033	30025864	-126247	6840	-
5170	chr10	29911070	29912070	29911570	6840	SVIL	29854666	29923892	29923901	12330	6840	-
5710	chr10	29954835	29955835	29955335	6840	SVIL	29923893	29974316	29923901	-31433	6840	-
5958	chr10	30154255	30155255	30154755	6840	SVIL	30025298	30165033	30025864	-128890	6840	-
5816	chr10	29872242	29873242	29872742	6840	SVIL	29854666	29923892	29891275	18532	100126327	-
4852	chr10	29918946	29919946	29919446	6840	SVIL	29854666	29923892	29923901	4454	6840	-
5191	chr10	29957216	29958216	29957716	6840	SVIL	29923893	29974316	29923901	-33814	6840	-
5423	chr10	30080552	30081552	30081052	6840	SVIL	30025298	30165033	30025864	-55187	6840	-
5014	chr10	71181349	71182349	71181849	6865	TACR2	71172857	71193950	71176674	-5174	6865	-
5901	chr10	71144946	71145946	71145446	6865	TACR2	71123821	71172856	71169038	23591	6865	-
5829	chr10	114788163	114789163	114788663	6934	TCF7L2	114660341	115011393	114799762	-11098	6934	+
4937	chr10	114055549	114056549	114056049	6975	TECTB	113993510	114088704	114043492	12556	6975	+
5210	chr10	114070021	114071021	114070521	6975	TECTB	113993510	114088704	114043492	27028	6975	+
5389	chr10	60172144	60173144	60172644	7019	TFAM	60119958	60209039	60144902	27741	7019	+
5933	chr10	98214796	98215796	98215296	7093	TLL2	98196381	98293242	98273683	58386	7093	-
5688	chr10	98238587	98239587	98239087	7093	TLL2	98196381	98293242	98273683	34595	7093	-
5909	chr10	88972852	88973852	88973352	728118	NUTM2A	88951505	89026773	88985204	-11851	728118	+
5904	chr10	89008384	89009384	89008884	728118	NUTM2A	88951505	89026773	88985204	23679	728118	+
5686	chr10	88964015	88965015	88964515	728118	NUTM2A	88951505	89026773	88985204	-20688	728118	+
5971	chr10	51313376	51314376	51313876	728404	AGAP8	51312141	51428829	51371316	57439	8505	-
5129	chr10	104991651	104992651	104992151	729020	LOC729020	104979351	105021281	105005643	-13491	729020	+
5079	chr10	105000977	105001977	105001477	729020	LOC729020	104979351	105021281	105005643	-4165	729020	+
5165	chr10	30653744	30654744	30654244	729668	NA	30649553	30662107	30663377	9132	55149	-
5441	chr10	75817575	75818575	75818075	7414	VCL	75756412	75834195	75757871	60203	7414	+
5774	chr10	75725181	75726181	75725681	7414	VCL	75718744	75756411	75754950	-29268	7414	+
5162	chr10	76924152	76925152	76924652	7417	VDAC2	76921015	76983127	76969911	-45258	7417	+
5882	chr10	76951482	76952482	76951982	7417	VDAC2	76921015	76983127	76969911	-17928	7417	+
5298	chr10	76966441	76967441	76966941	7417	VDAC2	76921015	76983127	76969911	-2969	7417	+
5345	chr10	17286646	17287646	17287146	7431	VIM	17271256	17383764	17270257	16888	7431	+
5004	chr10	17280969	17281969	17281469	7431	VIM	17271256	17383764	17270257	11211	7431	+
5367	chr10	111662344	111663344	111662844	7511	XPNPEP1	110303748	111719655	111644030	-18813	7511	-
5073	chr10	110358316	110359316	110358816	7511	XPNPEP1	110303748	111719655	111644030	1285213	7511	-
5949	chr10	44170727	44171727	44171227	7580	ZNF32	44144240	44512434	44144326	-26900	7580	-
5413	chr10	18725604	18726604	18726104	783	CACNB2	18659564	18762045	18689512	36591	783	+
5864	chr10	18711544	18712544	18712044	783	CACNB2	18659564	18762045	18689512	22531	783	+
5221	chr10	103697883	103698883	103698383	79591	C10orf76	103677737	103783864	103751795	53411	79591	-
4866	chr10	32940235	32941235	32940735	79741	C10orf68	32937207	33121150	32974897	-34161	79741	+
5232	chr10	11729034	11730034	11729534	79746	ECHDC3	11719018	11824876	11784355	-54820	79746	+
5323	chr10	11757567	11758567	11758067	79746	ECHDC3	11719018	11824876	11784355	-26287	79746	+
4834	chr10	5701886	5702886	5702386	79754	ASB13	5637742	5717679	5708558	6171	79754	-
5297	chr10	5664553	5665553	5665053	79754	ASB13	5637742	5717679	5708558	43504	79754	-
4871	chr10	5698246	5699246	5698746	79754	ASB13	5637742	5717679	5708558	9811	79754	-
5773	chr10	88702803	88703803	88703303	79812	MMRN2	88700274	88717856	88717425	14121	79812	-
5842	chr10	88716172	88717172	88716672	79812	MMRN2	88700274	88717856	88717425	752	79812	-
5640	chr10	115531614	115532614	115532114	79949	PLEKHS1	115527795	115536282	115531011	1102	79949	+
4933	chr10	105649531	105650531	105650031	79991	OBFC1	105646297	105677736	105677427	27395	79991	-
5828	chr10	105654854	105655854	105655354	79991	OBFC1	105646297	105677736	105677427	22072	79991	-
5454	chr10	105700393	105701393	105700893	79991	OBFC1	105677737	105702757	105678045	-22847	79991	-
5604	chr10	105667495	105668495	105667995	79991	OBFC1	105646297	105677736	105677427	9431	79991	-
