Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
Reactome	69278	Cell Cycle, Mitotic	0.00832300627974022	0.384958732444783	-0.320510827373111	0.725778194994802	depleted	418	128	116737.055023923	595, 7444, 8379, 4149, 5520, 5578, 5687, 11130, 29935, 55844, 1859, 7112, 9184, 10426, 22981, 23047, 29945, 4609, 4751, 6249, 9814, 10783, 83540, 4000, 4331, 4605, 4660, 4926, 5001, 5529, 5558, 5577, 5684, 5934, 6119, 7840, 8317, 9662, 9861, 11190, 23063, 23122, 23175, 23198, 23291, 51659, 55755, 55920, 79682, 699, 896, 898, 902, 984, 1021, 1062, 1063, 1781, 1870, 3020, 4001, 4085, 4659, 5048, 5427, 5500, 5515, 5519, 5527, 5595, 5682, 5683, 5701, 5707, 5713, 5718, 5861, 5903, 7027, 7324, 7465, 7514, 7846, 8243, 8290, 8556, 8881, 8900, 8945, 9493, 9663, 9735, 9837, 10735, 22919, 23225, 23244, 23310, 23332, 23397, 23592, 25836, 26271, 28227, 29882, 51053, 54821, 55835, 57551, 64682, 79023, 79980, 80152, 80254, 81620, 84131, 84643, 91750, 114791, 114799, 121441, 129401, 151648, 220134, 221496, 286826, 378708, 387893
Reactome	168254	Influenza Infection	0.00843326336672764	0.384958732444783	-0.658969040614588	0.517384461995037	depleted	133	23	66912.1954887218	6229, 6235, 6169, 6122, 3843, 3836, 6188, 293, 2963, 5430, 5610, 5901, 5903, 6128, 6133, 6161, 6168, 6224, 6234, 7514, 23225, 79023, 129401
KEGG Pathway	path:hsa00220	Urea cycle and metabolism of amino groups	0.00938701482264666	0.182974905774082	-0.777147819434368	0.4597153343471	depleted	66	18	130625.696969697	4953, 2752, 6611, 4842, 18, 220, 224, 445, 2729, 2747, 4128, 223, 2730, 2744, 2806, 6303, 57038, 124454
Reactome	69481	G2/M Checkpoints	0.00943847847187052	0.384958732444783	-1.32589294483778	0.265565717646266	depleted	37	5	86042.0540540541	5001, 6119, 8317, 7465, 84126
Gene Ontology Biological Process	GO:0070585	protein localization to mitochondrion	0.00952275082634836	0.169007482235379	-0.987657114237912	0.372448273371219	depleted	54	10	88982.7962962963	5366, 7534, 9804, 83943, 3308, 10651, 293, 10452, 54332, 100188893
Reactome	72202	Transport of Mature Transcript to Cytoplasm	0.00996283658191346	0.386145804071405	-0.9913470495464	0.371076495778475	depleted	53	9	79320.8113207547	6428, 5903, 6430, 10189, 10250, 22916, 23225, 79023, 129401
Biocarta Pathway	BC_109	Gamma-aminobutyric Acid Receptor Life Cycle	0.0101153788354143	0.329070558997539	-2.09878576000619	0.122605210055794	depleted	12	2	155559.25	10243, 29979
Biocarta Pathway	BC_2	Actions of Nitric Oxide in the Heart	0.0102301728185763	0.329070558997539	-1.09757728743314	0.333678512344528	depleted	29	10	183597.931034483	801, 2321, 624, 857, 5575, 7422, 207, 805, 5577, 5592
Gene Ontology Cellular Component	GO:0043596	nuclear replication fork	0.0104894188825248	0.2462515956707	-1.3830944532813	0.250801258252227	depleted	23	5	238005.347826087	29935, 5558, 6119, 7150, 253714
Gene Ontology Molecular Function	GO:0005272	sodium channel activity	0.0108760254941416	0.217946185525936	-1.10732550673545	0.330441544001817	depleted	35	8	196655.314285714	6338, 6340, 357, 6337, 9311, 40, 610, 7226
Gene Ontology Biological Process	GO:0009112	nucleobase metabolic process	0.0108786033423772	0.180507309486023	-0.79513576746522	0.451519929044752	depleted	62	16	117783.919354839	272, 132, 93034, 4907, 22978, 1400, 3614, 5631, 9615, 83549, 151531, 471, 7084, 30833, 51251, 646625
Gene Ontology Molecular Function	GO:0004386	helicase activity	0.0110479633215912	0.217946185525936	-0.496863638867049	0.608435945169507	depleted	144	47	150418.625	89797, 60625, 1665, 1105, 170506, 80205, 8886, 9931, 23405, 26038, 122402, 1654, 1656, 1974, 4683, 5976, 6595, 6597, 10146, 10521, 51202, 55636, 57696, 84181, 546, 1106, 1653, 1655, 1662, 2963, 3508, 7520, 8607, 9044, 9401, 9416, 10721, 10973, 51750, 54514, 54821, 56652, 64848, 79665, 80119, 83990, 257218
Gene Ontology Biological Process	GO:0071103	DNA conformation change	0.0112462824407851	0.181874879632377	-0.481294104264305	0.617983139496769	depleted	177	47	110955.169491525	6662, 23522, 9555, 25913, 55320, 85453, 6732, 440093, 2492, 3005, 4683, 7155, 7978, 8091, 8940, 11044, 22985, 27127, 50809, 51773, 79682, 116447, 546, 1653, 3146, 3508, 5619, 5888, 7150, 8208, 8243, 8290, 8607, 9401, 10664, 10973, 23270, 23310, 23397, 50511, 55506, 56652, 83983, 84883, 92815, 148479, 257218
Reactome	157579	Telomere Maintenance	0.0115016070626501	0.395170964482827	-1.22933336337902	0.292487495579669	depleted	52	6	89820.3076923077	25913, 5558, 6119, 5427, 8290, 8607
Gene Ontology Biological Process	GO:0048934	peripheral nervous system neuron differentiation	0.0118658991148279	0.184081355643861	-2.08569070635506	0.124221290093003	depleted	10	2	451603.6	861, 3670
Gene Ontology Biological Process	GO:0006338	chromatin remodeling	0.0118835601837862	0.184081355643861	-0.621586241253724	0.53709180435534	depleted	92	29	182465.543478261	3169, 6662, 8626, 57492, 4602, 9759, 7141, 1105, 23314, 55320, 473, 4609, 2492, 6595, 6597, 6605, 8091, 10361, 51773, 79682, 84181, 676, 6927, 7150, 8607, 8850, 10014, 50511, 150572
Reactome	388396	GPCR downstream signaling	0.0121179430629632	0.395170964482827	-0.249462172378236	0.779219756301981	depleted	588	232	179879.232993197	57007, 5583, 5295, 3708, 8997, 7410, 9630, 2788, 387129, 115, 388, 2776, 10451, 111, 153, 1236, 1906, 1907, 4829, 5144, 6387, 23263, 23370, 5578, 5581, 6755, 7074, 27115, 2693, 3354, 5151, 6000, 6002, 7225, 9628, 10268, 23236, 56923, 140, 152, 301, 624, 799, 2847, 2914, 3363, 4295, 4986, 5029, 7204, 7852, 8526, 8622, 107, 134, 156, 185, 207, 747, 1235, 1812, 2692, 2774, 2852, 2917, 3355, 5142, 6001, 6751, 8525, 9568, 27237, 64407, 121512, 135946, 150, 186, 208, 351, 552, 1901, 1902, 1903, 1908, 2245, 2359, 2492, 2691, 2768, 2782, 2786, 2792, 2829, 2833, 2913, 3351, 4988, 5136, 5170, 5364, 5580, 5729, 5733, 5956, 6019, 6375, 6453, 6654, 6754, 6865, 6869, 6870, 6915, 7433, 8390, 8477, 8527, 8786, 10125, 11343, 27334, 56670, 79501, 84033, 84539, 119764, 338442, 29, 108, 112, 114, 135, 147, 391, 623, 680, 718, 727, 886, 998, 1133, 1232, 1813, 1815, 1816, 2587, 2696, 2779, 2781, 2796, 2828, 2846, 2869, 2915, 2925, 3356, 3358, 3361, 3576, 3709, 3827, 4168, 4283, 4889, 4923, 4987, 5020, 5021, 5028, 5143, 5296, 5332, 5368, 5540, 5588, 5724, 5734, 5744, 5745, 5746, 5880, 5996, 6010, 6344, 6360, 6752, 6863, 6866, 7200, 7222, 7252, 8601, 8874, 9162, 9170, 9475, 9826, 10000, 10267, 10563, 10672, 10681, 10800, 11214, 23533, 23566, 23596, 23620, 25791, 26539, 26575, 27199, 50833, 50838, 51764, 57105, 57449, 59350, 60675, 64805, 79544, 81099, 85397, 94233, 134864, 160851, 196883, 257313, 283869, 341799, 389090, 390892
Gene Ontology Biological Process	GO:0006397	mRNA processing	0.0126922226271742	0.192218451365687	-0.307037580771224	0.735622955109798	depleted	387	118	118840.147286822	9444, 27258, 60625, 27161, 58155, 1665, 104, 105, 10150, 26986, 84811, 988, 3188, 6428, 10768, 11157, 2081, 2483, 3184, 6732, 6733, 9169, 10772, 10891, 55796, 92906, 351, 1974, 3958, 4331, 6038, 6635, 8405, 9406, 9410, 10236, 10914, 10949, 11193, 51202, 54496, 55596, 57466, 79760, 80004, 80746, 84967, 91746, 154007, 220988, 103, 902, 984, 1653, 1655, 1975, 2963, 3181, 3191, 4154, 4670, 4848, 4850, 5411, 5430, 6430, 6433, 6434, 7538, 7832, 8243, 8559, 8563, 8570, 8621, 8731, 8732, 8899, 9416, 9984, 10147, 10181, 10189, 10250, 10465, 10595, 10656, 10658, 10659, 10713, 11129, 22916, 23283, 23524, 25962, 27257, 27339, 51340, 51585, 51691, 54033, 54957, 55094, 55571, 56853, 57187, 57661, 57703, 57819, 64062, 64895, 84321, 84950, 116461, 134353, 151987, 255967, 403314
Reactome	194441	Metabolism of non-coding RNA	0.0128615579646503	0.395170964482827	-1.07403188165903	0.341628331910451	depleted	45	7	78945.1111111111	6635, 79760, 5903, 22916, 23225, 79023, 129401
Gene Ontology Biological Process	GO:0072655	establishment of protein localization to mitochondrion	0.013259706469763	0.194724733206603	-0.948607366735149	0.38727998707087	depleted	53	10	88712.2452830189	5366, 7534, 9804, 83943, 3308, 10651, 293, 10452, 54332, 100188893
Reactome	170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	0.0133848839845646	0.395170964482827	-1.395118439572	0.247803684866698	depleted	26	4	107435.461538462	5903, 23225, 79023, 129401
Gene Ontology Biological Process	GO:0050907	detection of chemical stimulus involved in sensory perception	0.013390098328455	0.195357515574902	-1.39209767069815	0.248553374273904	depleted	31	4	75855.3870967742	2779, 50833, 50838, 64108
Reactome	168271	Transport of Ribonucleoproteins into the Host Nucleus	0.014310971209408	0.395170964482827	-1.2489159020322	0.286815564549104	depleted	29	5	105291.793103448	3836, 5903, 23225, 79023, 129401
Reactome	180910	Vpr-mediated nuclear import of PICs	0.0144323045313768	0.395170964482827	-1.24467303863376	0.288035069076147	depleted	30	5	101135	3836, 5903, 23225, 79023, 129401
Gene Ontology Biological Process	GO:0007606	sensory perception of chemical stimulus	0.0144616356175761	0.200922312033883	-0.72222455118083	0.485670654139545	depleted	74	18	130927.067567568	51176, 2774, 2917, 6338, 6340, 2782, 6337, 109, 1258, 1260, 1813, 2535, 2779, 8195, 50833, 50838, 51764, 64108
Gene Ontology Biological Process	GO:0071418	cellular response to amine stimulus	0.0156294041550657	0.205829579801078	-0.800166131063329	0.449254322818919	depleted	50	16	167144	1051, 999, 1290, 445, 1812, 598, 1288, 1788, 2782, 3158, 8651, 57521, 64121, 112, 1786, 1816
Gene Ontology Cellular Component	GO:0045211	postsynaptic membrane	0.01658863486858	0.353745439442003	-0.420874489957642	0.6564724901288	depleted	170	76	338394.211764706	1740, 22941, 2043, 2045, 85461, 2892, 26037, 79953, 8777, 2898, 56899, 57497, 2894, 2900, 8165, 9229, 9455, 10611, 81832, 84062, 134, 2917, 8825, 9568, 23237, 23345, 23413, 55584, 93664, 1785, 2567, 2568, 2743, 2891, 2895, 2913, 7402, 8301, 10505, 11346, 23362, 27091, 27185, 54910, 57692, 1133, 1136, 1739, 1742, 2565, 2570, 2741, 2890, 2899, 2901, 2905, 2906, 5028, 8973, 9228, 9454, 9456, 10243, 22866, 22883, 23426, 50944, 57502, 57528, 58512, 64084, 64101, 79414, 84896, 149111, 386617
Reactome	379724	tRNA Aminoacylation	0.0167978471181038	0.419572892461082	-1.08085742591732	0.339304472435958	depleted	36	7	104891.444444444	6897, 833, 4677, 9521, 57038, 79731, 124454
Gene Ontology Biological Process	GO:0016339	calcium-dependent cell-cell adhesion	0.0176387054419997	0.220102734882731	-1.47596436500266	0.22855820719541	depleted	28	4	278374.464285714	1000, 64072, 1015, 27032
Reactome	159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	0.0176580303343059	0.425683153100057	-0.921690334681435	0.397845979538052	depleted	49	9	82339.2244897959	6428, 5903, 6430, 10189, 10250, 22916, 23225, 79023, 129401
Gene Ontology Biological Process	GO:0006312	mitotic recombination	0.0177100326143527	0.220179445681922	-1.00957382115376	0.364374235076974	depleted	36	8	113922.916666667	5558, 6119, 7155, 5427, 5888, 5981, 57804, 286053
Gene Ontology Biological Process	GO:0032814	regulation of natural killer cell activation	0.0177537717764795	0.220179445681922	-1.59458403573836	0.20299294875547	depleted	18	3	146250.333333333	3592, 2621, 3257
pFAM	PF00628	PHD-finger	0.0183457169859972	0.240346699975005	-0.669616866928464	0.511904667827572	depleted	68	21	136652.426470588	23030, 10771, 23613, 79960, 8028, 26038, 112885, 6672, 29128, 51592, 51773, 326, 5253, 8805, 9678, 51317, 57117, 57649, 57661, 58508, 148479
Gene Ontology Biological Process	GO:0048880	sensory system development	0.0185897548474203	0.225700837381742	-1.65294375882418	0.19148539131663	depleted	12	3	306628.333333333	3670, 10371, 2306
pFAM	PF02023	SCAN domain	0.0185903524842545	0.240346699975005	-1.06370633131902	0.345174106985417	depleted	44	6	50776.8181818182	7586, 54993, 7760, 55311, 79149, 84838
Gene Ontology Biological Process	GO:0006325	chromatin organization	0.0188491084084163	0.226806384807223	-0.249185757237934	0.779435174211259	depleted	499	178	145537.150300601	79718, 3720, 3169, 6662, 8626, 2139, 5897, 6885, 57492, 54971, 4602, 9759, 23030, 23522, 54880, 408, 5578, 6314, 7141, 9555, 56341, 56655, 1105, 23081, 23314, 23429, 55320, 79885, 2908, 8535, 8986, 10498, 51176, 56950, 79960, 80205, 85453, 196528, 473, 3170, 4609, 6299, 6732, 9577, 9960, 10524, 10626, 10891, 10933, 26038, 51322, 64754, 80314, 83439, 84444, 440093, 1387, 1487, 1788, 2492, 3005, 3662, 3717, 5079, 5599, 5934, 6304, 6497, 6595, 6597, 6605, 6656, 6657, 6929, 8091, 9643, 9734, 10075, 10361, 23175, 23338, 29072, 29128, 50809, 51111, 51200, 51773, 54496, 55213, 55636, 79682, 83903, 84181, 84456, 84678, 161882, 221037, 648, 676, 1786, 2070, 2140, 3141, 3275, 3622, 4582, 4778, 5245, 5253, 5371, 5460, 5563, 5595, 6927, 7150, 7324, 7403, 8208, 8290, 8295, 8607, 8648, 8726, 8850, 8861, 9025, 9252, 9611, 9646, 9682, 9913, 10014, 10664, 10943, 11011, 11091, 11107, 22992, 23270, 23326, 23492, 23523, 23569, 23741, 25836, 26609, 27443, 50511, 51317, 51562, 51720, 54904, 55167, 55506, 55683, 55818, 55929, 57050, 57325, 57332, 58508, 79595, 79813, 79831, 80854, 83983, 84148, 84939, 92815, 93649, 121536, 138474, 140690, 148479, 150572, 171023, 257218, 387893
Gene Ontology Molecular Function	GO:0005254	chloride channel activity	0.0188664493176356	0.303260703846439	-0.668629928693054	0.512410135508798	depleted	68	23	191391.911764706	54102, 56923, 5349, 53405, 6509, 55107, 115111, 1186, 2567, 2568, 2743, 9022, 203859, 1080, 1183, 2565, 2570, 2741, 23155, 55129, 57101, 80727, 121601
Reactome	176187	Activation of ATR in response to replication stress	0.0190514910768009	0.432807953894771	-1.3477166427383	0.259832875095339	depleted	30	4	89552.2	5001, 6119, 8317, 84126
Gene Ontology Biological Process	GO:0015931	nucleobase-containing compound transport	0.019173792586369	0.229348057475413	-0.458997027263956	0.631917123419513	depleted	147	43	121323.761904762	9444, 2697, 9154, 84811, 6428, 11163, 134, 3267, 10772, 54847, 2030, 5976, 10128, 10237, 10478, 11046, 29107, 51092, 284439, 3181, 5901, 5903, 6430, 7514, 8563, 8570, 8658, 9284, 9887, 9984, 10189, 10250, 10559, 22916, 23225, 26019, 55916, 57187, 60386, 79023, 84321, 129401, 143244
Gene Ontology Biological Process	GO:0031055	chromatin remodeling at centromere	0.0192381992244973	0.229439644438473	-1.3374502444253	0.262514162919915	depleted	24	4	106380.625	55320, 51773, 79682, 8607
pFAM	PF00560	Leucine Rich Repeat	0.0192923952625663	0.240822313277552	-0.386933935351564	0.679135960323071	depleted	199	70	244309.221105528	145581, 57689, 114798, 1634, 4064, 23768, 7837, 23143, 25987, 57497, 4916, 7100, 7162, 23035, 84189, 347730, 6586, 9211, 10446, 55227, 59352, 65999, 83938, 121227, 755, 1370, 2331, 2492, 22861, 22865, 25878, 80059, 84678, 654429, 2615, 4060, 5310, 6585, 7097, 8036, 9353, 9860, 10333, 23239, 23507, 23639, 26050, 26234, 26235, 26254, 51194, 55144, 55914, 57408, 59350, 64101, 64127, 79414, 79883, 80131, 84166, 84230, 84859, 91662, 116064, 139065, 146330, 146760, 254050, 347902
Gene Ontology Cellular Component	GO:0034707	chloride channel complex	0.0197561939028314	0.367955056724046	-0.764655531716535	0.465494251365814	depleted	53	17	198240.867924528	54102, 5349, 53405, 55107, 2567, 2568, 2743, 9022, 203859, 1080, 2565, 2570, 2741, 55129, 57101, 80727, 121601
Gene Ontology Biological Process	GO:0006399	tRNA metabolic process	0.0202748156039324	0.234874153257016	-0.533252439914081	0.586693677248103	depleted	121	30	86826.6776859504	54901, 60528, 6897, 11157, 10940, 833, 55687, 60487, 80746, 134637, 152992, 2091, 4677, 5188, 9521, 9692, 10785, 10799, 26995, 51654, 54802, 54920, 55039, 55520, 57038, 79731, 84705, 116461, 124454, 129450
Gene Ontology Biological Process	GO:0043200	response to amino acid stimulus	0.0205265643196539	0.235994908996149	-0.671888541949398	0.510743106624874	depleted	65	21	151750.615384615	1051, 1906, 999, 1290, 6506, 445, 7078, 10400, 598, 1288, 1788, 2950, 3158, 3569, 4067, 8651, 57521, 64121, 1490, 1786, 2695
Gene Ontology Biological Process	GO:0046651	lymphocyte proliferation	0.0205466752329074	0.235994908996149	-0.412954935793725	0.661692100785302	depleted	168	63	185699.166666667	3280, 868, 5897, 8660, 6469, 639, 6850, 10451, 196, 604, 596, 3572, 132, 652, 3479, 3592, 4773, 5074, 8654, 23308, 23495, 51176, 84433, 2255, 8767, 54361, 80381, 3559, 3569, 3614, 3659, 3683, 4067, 4208, 5580, 5788, 6375, 6664, 6869, 6929, 7356, 54440, 57678, 648, 836, 896, 916, 940, 977, 1026, 1499, 2302, 2615, 3456, 3458, 3558, 3586, 5588, 6441, 6863, 22806, 30835, 57162
Gene Ontology Biological Process	GO:0016072	rRNA metabolic process	0.0207940163949572	0.236854753631835	-0.59964507735608	0.549006456341936	depleted	109	22	73143.9541284404	6229, 55164, 10200, 11103, 11157, 2483, 3669, 10438, 51202, 84294, 92345, 2091, 6234, 10595, 23016, 23481, 27340, 54464, 55127, 90121, 90459, 118460
Gene Ontology Biological Process	GO:0048265	response to pain	0.0208110193997606	0.236854753631835	-1.21273695113404	0.297382243912755	depleted	21	6	227327.571428571	5979, 56923, 2701, 6869, 2643, 6863
Reactome	159234	Transport of Mature mRNAs Derived from Intronless Transcripts	0.0208294151892136	0.437088094789288	-1.08939280631561	0.336420704229697	depleted	35	6	91496.9428571429	5903, 10189, 22916, 23225, 79023, 129401
Gene Ontology Biological Process	GO:0007608	sensory perception of smell	0.020829994629817	0.236854753631835	-1.02322618188721	0.359433469873099	depleted	32	8	208375.75	2774, 2917, 109, 1258, 1260, 1813, 2535, 8195
Gene Ontology Biological Process	GO:0006259	DNA metabolic process	0.0209730402671771	0.236854753631835	-0.194116436724179	0.823562005823518	depleted	819	279	118537.547008547	3480, 27086, 6662, 2139, 5897, 2353, 4781, 5890, 8313, 604, 2736, 5887, 7164, 23522, 91419, 4254, 5154, 7141, 9555, 653, 659, 4288, 4774, 4782, 5937, 6422, 7516, 7518, 11105, 25913, 29935, 51455, 55320, 64919, 79991, 116028, 652, 2069, 3479, 3855, 7247, 7405, 51176, 51347, 51514, 79068, 85453, 2176, 2255, 3516, 4255, 4521, 4609, 4907, 5932, 6732, 8495, 9100, 9577, 9960, 10524, 10933, 55031, 56979, 122402, 399687, 440093, 142, 306, 1773, 1788, 1950, 2072, 2492, 3005, 3569, 3643, 3669, 3725, 3836, 4331, 4683, 5001, 5558, 5591, 5976, 5980, 6119, 6188, 6419, 6929, 7155, 7335, 7507, 7978, 8091, 8317, 8846, 8924, 8940, 9156, 9643, 10075, 10519, 11044, 22985, 23063, 23560, 26272, 27063, 27101, 27127, 29128, 50809, 51659, 51773, 54496, 55294, 55729, 64282, 79682, 80820, 116447, 125476, 252969, 375757, 730394, 25, 466, 546, 836, 898, 902, 940, 997, 1026, 1063, 1407, 1490, 1647, 1653, 1774, 1775, 1776, 1786, 1877, 1956, 2070, 2074, 2140, 2956, 3082, 3146, 3265, 3458, 3487, 3508, 3558, 3586, 3630, 3835, 3838, 3981, 4595, 4968, 4999, 5155, 5245, 5371, 5395, 5427, 5430, 5515, 5531, 5619, 5888, 5901, 5981, 6018, 6778, 6934, 7019, 7084, 7150, 7161, 7316, 7323, 7520, 7528, 7832, 7874, 8208, 8243, 8290, 8505, 8555, 8607, 8658, 8888, 9025, 9131, 9319, 9401, 9837, 9978, 10309, 10463, 10664, 10721, 10735, 10912, 10973, 11073, 11201, 22909, 23244, 23270, 23310, 23397, 23626, 27339, 27343, 27443, 29089, 50511, 51053, 51720, 51750, 54737, 54891, 54962, 54984, 55506, 55704, 55929, 56160, 56165, 56647, 56652, 56852, 57523, 57551, 57646, 57804, 64785, 64859, 65123, 79444, 79813, 80010, 80119, 81620, 83983, 83990, 84126, 84883, 84939, 91442, 92815, 94234, 114799, 118460, 133746, 136991, 140690, 143689, 148479, 151987, 197370, 200315, 200558, 201254, 225689, 253714, 257218, 284131, 286053, 286826, 378708
Gene Ontology Biological Process	GO:0006364	rRNA processing	0.0213775698326224	0.239416938596377	-0.624241781279437	0.53566742765311	depleted	103	20	72512.6601941748	6229, 55164, 10200, 11103, 11157, 2483, 3669, 10438, 51202, 84294, 92345, 2091, 6234, 23016, 23481, 27340, 55127, 90121, 90459, 118460
Reactome	189200	Hexose transport	0.021877783503803	0.437088094789288	-0.959199295422988	0.383199592835825	depleted	39	8	103612.153846154	6513, 200010, 2538, 5903, 6515, 23225, 79023, 129401
Gene Ontology Cellular Component	GO:0005694	chromosome	0.0218839357555405	0.372026907844188	-0.222833073219413	0.800248421038487	depleted	591	207	134510.475465313	2625, 10370, 9314, 4094, 6256, 8626, 8379, 604, 860, 1051, 2296, 23522, 367, 408, 7141, 9555, 23493, 4288, 6002, 7329, 11105, 11130, 23081, 23236, 25913, 29935, 55320, 57167, 79991, 824, 1385, 7112, 9184, 9189, 23047, 23309, 91272, 2176, 3398, 4205, 4751, 5914, 6249, 6299, 9960, 10933, 26747, 55777, 56979, 83540, 440093, 120, 1104, 1387, 1788, 2072, 3005, 3662, 3725, 3726, 4605, 4613, 4683, 4926, 5001, 5558, 5664, 5934, 5976, 5980, 6119, 6419, 6595, 6597, 6605, 6929, 6990, 7155, 8091, 8932, 8940, 10128, 10274, 10361, 23063, 23122, 27127, 29072, 29128, 50809, 51111, 55920, 79682, 80714, 83903, 125476, 127540, 150280, 375757, 324, 401, 546, 699, 989, 1062, 1063, 1452, 1786, 2316, 2956, 3141, 3146, 3150, 3622, 3646, 3727, 3835, 3981, 4085, 4582, 4659, 4734, 4735, 4772, 4780, 4999, 5048, 5515, 5527, 5619, 5888, 5901, 5930, 5981, 6778, 7150, 7161, 7514, 7520, 7528, 8243, 8290, 8505, 8607, 8648, 8658, 8726, 8805, 8850, 8861, 8899, 9572, 9611, 9646, 9735, 9971, 10062, 10609, 10664, 10735, 11073, 22992, 23157, 23244, 23310, 23332, 23397, 23468, 23481, 23492, 23626, 27443, 51450, 54737, 54821, 54904, 54962, 54984, 55506, 55929, 56155, 56160, 56852, 57332, 57649, 79023, 79813, 79980, 80119, 80152, 80854, 84148, 84643, 85508, 92815, 114785, 114799, 151648, 171023, 197370, 201254, 220134, 253714, 257218, 286053, 378708, 387893
